index,word,src_link,subindex,local_path
2259,реле часу,https://media.spreadthesign.com/video/mp4/31/119257.mp4,0,videos/2444__реле часу.mp4
2260,трансформатор,https://media.spreadthesign.com/video/mp4/31/119270.mp4,0,videos/2445__трансформатор.mp4
2261,транзистор,https://media.spreadthesign.com/video/mp4/31/119269.mp4,0,videos/2446__транзистор.mp4
2262,передавати,https://media.spreadthesign.com/video/mp4/31/119234.mp4,0,videos/2447__передавати.mp4
2263,тріод,https://media.spreadthesign.com/video/mp4/31/119272.mp4,0,videos/2448__тріод.mp4
2264,турбіна,https://media.spreadthesign.com/video/mp4/31/119273.mp4,0,videos/2449__турбіна.mp4
2265,вимикати,https://media.spreadthesign.com/video/mp4/31/326426.mp4,0,videos/2450__вимикати.mp4
2266,включати,https://media.spreadthesign.com/video/mp4/31/111966.mp4,0,videos/2451__включати.mp4
2267,неізольований,https://media.spreadthesign.com/video/mp4/31/119221.mp4,0,videos/2452__неізольований.mp4
2268,"лічильник, що підсумовує",https://media.spreadthesign.com/video/mp4/31/326443.mp4,0,"videos/2453__лічильник, що підсумовує.mp4"
2269,клапан,https://media.spreadthesign.com/video/mp4/31/119205.mp4,0,videos/2454__клапан.mp4
2270,вібрація,https://media.spreadthesign.com/video/mp4/31/399009.mp4,0,videos/2455__вібрація.mp4
2271,вольт,https://media.spreadthesign.com/video/mp4/31/119157.mp4,0,videos/2456__вольт.mp4
2272,напруга,https://media.spreadthesign.com/video/mp4/31/119218.mp4,0,videos/2457__напруга.mp4
2273,дільник напруги,https://media.spreadthesign.com/video/mp4/31/119172.mp4,0,videos/2458__дільник напруги.mp4
2274,регулятор напруги,https://media.spreadthesign.com/video/mp4/31/119254.mp4,0,videos/2459__регулятор напруги.mp4
2275,вольт-ампер,https://media.spreadthesign.com/video/mp4/31/119158.mp4,0,videos/2460__вольт-ампер.mp4
2276,вольтметр,https://media.spreadthesign.com/video/mp4/31/119159.mp4,0,videos/2461__вольтметр.mp4
2277,попередження,https://media.spreadthesign.com/video/mp4/31/111969.mp4,0,videos/2462__попередження.mp4
2278,водяне колесо,https://media.spreadthesign.com/video/mp4/31/119156.mp4,0,videos/2463__водяне колесо.mp4
2279,ват,https://media.spreadthesign.com/video/mp4/31/391051.mp4,0,videos/2464__ват.mp4
2280,хвиля,https://media.spreadthesign.com/video/mp4/31/119213.mp4,0,videos/2465__хвиля.mp4
2281,енергія вітру,https://media.spreadthesign.com/video/mp4/31/111970.mp4,0,videos/2466__енергія вітру.mp4
2282,вітряна електростанція,https://media.spreadthesign.com/video/mp4/31/119165.mp4,0,videos/2467__вітряна електростанція.mp4
2283,вітрова турбіна,https://media.spreadthesign.com/video/mp4/31/119163.mp4,0,videos/2468__вітрова турбіна.mp4
2284,вітряк,https://media.spreadthesign.com/video/mp4/31/119164.mp4,0,videos/2469__вітряк.mp4
2285,енергія вітру,https://media.spreadthesign.com/video/mp4/31/119190.mp4,0,videos/2470__енергія вітру.mp4
2286,провід,https://media.spreadthesign.com/video/mp4/31/119246.mp4,0,videos/2471__провід.mp4
2286,провід,https://media.spreadthesign.com/video/mp4/31/119247.mp4,1,videos/2472__провід.mp4
2287,електропроводка,https://media.spreadthesign.com/video/mp4/31/406091.mp4,0,videos/2473__електропроводка.mp4
2288,вище,https://media.spreadthesign.com/video/mp4/31/399003.mp4,0,videos/2474__вище.mp4
2289,абстрактний,https://media.spreadthesign.com/video/mp4/31/113168.mp4,0,videos/2475__абстрактний.mp4
2289,абстрактний,https://media.spreadthesign.com/video/mp4/31/113169.mp4,1,videos/2476__абстрактний.mp4
2289,абстрактний,https://media.spreadthesign.com/video/mp4/31/113170.mp4,2,videos/2477__абстрактний.mp4
2290,дія,https://media.spreadthesign.com/video/mp4/31/113171.mp4,0,videos/2478__дія.mp4
2291,додатковий,https://media.spreadthesign.com/video/mp4/31/328773.mp4,0,videos/2479__додатковий.mp4
2292,налипання,https://media.spreadthesign.com/video/mp4/31/113177.mp4,0,videos/2480__налипання.mp4
2293,реклама,https://media.spreadthesign.com/video/mp4/31/113178.mp4,0,videos/2481__реклама.mp4
2294,аерограф,https://media.spreadthesign.com/video/mp4/31/386642.mp4,0,videos/2482__аерограф.mp4
2296,старовина,https://media.spreadthesign.com/video/mp4/31/330048.mp4,0,videos/2484__старовина.mp4
2297,акватинта,https://media.spreadthesign.com/video/mp4/31/328568.mp4,0,videos/2485__акватинта.mp4
2298,архітектурний стиль,https://media.spreadthesign.com/video/mp4/31/386646.mp4,0,videos/2486__архітектурний стиль.mp4
2299,архітектура,https://media.spreadthesign.com/video/mp4/31/386635.mp4,0,videos/2487__архітектура.mp4
2300,упорядкування,https://media.spreadthesign.com/video/mp4/31/113179.mp4,0,videos/2488__упорядкування.mp4
2300,упорядкування,https://media.spreadthesign.com/video/mp4/31/113180.mp4,1,videos/2489__упорядкування.mp4
2301,виставка образотворчого мистецтва,https://media.spreadthesign.com/video/mp4/31/398975.mp4,0,videos/2490__виставка образотворчого мистецтва.mp4
2302,художник,https://media.spreadthesign.com/video/mp4/31/113181.mp4,0,videos/2491__художник.mp4
2303,художній прийом,https://media.spreadthesign.com/video/mp4/31/113182.mp4,0,videos/2492__художній прийом.mp4
2304,художній стиль,https://media.spreadthesign.com/video/mp4/31/113183.mp4,0,videos/2493__художній стиль.mp4
2305,асиметрія,https://media.spreadthesign.com/video/mp4/31/386650.mp4,0,videos/2494__асиметрія.mp4
2306,атріум,https://media.spreadthesign.com/video/mp4/31/328607.mp4,0,videos/2495__атріум.mp4
2308,нижче,https://media.spreadthesign.com/video/mp4/31/113186.mp4,0,videos/2497__нижче.mp4
2309,палітурник,https://media.spreadthesign.com/video/mp4/31/113187.mp4,0,videos/2498__палітурник.mp4
2311,яскравий,https://media.spreadthesign.com/video/mp4/31/113188.mp4,0,videos/2500__яскравий.mp4
2312,бюст,https://media.spreadthesign.com/video/mp4/31/390910.mp4,0,videos/2501__бюст.mp4
2313,полотно,https://media.spreadthesign.com/video/mp4/31/113194.mp4,0,videos/2502__полотно.mp4
2313,полотно,https://media.spreadthesign.com/video/mp4/31/113195.mp4,1,videos/2503__полотно.mp4
2314,велика літера,https://media.spreadthesign.com/video/mp4/31/325961.mp4,0,videos/2504__велика літера.mp4
2315,картридж,https://media.spreadthesign.com/video/mp4/31/329209.mp4,0,videos/2505__картридж.mp4
2316,кераміка,https://media.spreadthesign.com/video/mp4/31/113208.mp4,0,videos/2506__кераміка.mp4
2317,вугільний олівець,https://media.spreadthesign.com/video/mp4/31/113191.mp4,0,videos/2507__вугільний олівець.mp4
2318,класицизм,https://media.spreadthesign.com/video/mp4/31/113207.mp4,0,videos/2508__класицизм.mp4
2320,прозорий лак,https://media.spreadthesign.com/video/mp4/31/113213.mp4,0,videos/2510__прозорий лак.mp4
2321,тканина,https://media.spreadthesign.com/video/mp4/31/113209.mp4,0,videos/2511__тканина.mp4
2322,покривати,https://media.spreadthesign.com/video/mp4/31/113214.mp4,0,videos/2512__покривати.mp4
2323,згуртованість,https://media.spreadthesign.com/video/mp4/31/113196.mp4,0,videos/2513__згуртованість.mp4
2324,колаж,https://media.spreadthesign.com/video/mp4/31/113206.mp4,0,videos/2514__колаж.mp4
2325,колекція,https://media.spreadthesign.com/video/mp4/31/113204.mp4,0,videos/2515__колекція.mp4
2327,контраст кольорів,https://media.spreadthesign.com/video/mp4/31/113201.mp4,0,videos/2517__контраст кольорів.mp4
2328,відтінок кольору,https://media.spreadthesign.com/video/mp4/31/436113.mp4,0,videos/2518__відтінок кольору.mp4
2329,палітра,https://media.spreadthesign.com/video/mp4/31/113198.mp4,0,videos/2519__палітра.mp4
2330,барвистий,https://media.spreadthesign.com/video/mp4/31/390692.mp4,0,videos/2520__барвистий.mp4
2333,композиція,https://media.spreadthesign.com/video/mp4/31/113202.mp4,0,videos/2523__композиція.mp4
2334,стиснене повітря,https://media.spreadthesign.com/video/mp4/31/113211.mp4,0,videos/2524__стиснене повітря.mp4
2335,будівництво,https://media.spreadthesign.com/video/mp4/31/390797.mp4,0,videos/2525__будівництво.mp4
2336,контур,https://media.spreadthesign.com/video/mp4/31/113200.mp4,0,videos/2526__контур.mp4
2337,відмінність,https://media.spreadthesign.com/video/mp4/31/113192.mp4,0,videos/2527__відмінність.mp4
2338,підробка,https://media.spreadthesign.com/video/mp4/31/113212.mp4,0,videos/2528__підробка.mp4
2340,олівець,https://media.spreadthesign.com/video/mp4/31/674258.mp4,0,videos/2530__олівець.mp4
2340,олівець,https://media.spreadthesign.com/video/mp4/31/674259.mp4,1,videos/2531__олівець.mp4
2341,кубізм,https://media.spreadthesign.com/video/mp4/31/113199.mp4,0,videos/2532__кубізм.mp4
2344,декоративний,https://media.spreadthesign.com/video/mp4/31/113220.mp4,0,videos/2535__декоративний.mp4
2345,описувати,https://media.spreadthesign.com/video/mp4/31/113226.mp4,0,videos/2536__описувати.mp4
2346,проект,https://media.spreadthesign.com/video/mp4/31/113229.mp4,0,videos/2537__проект.mp4
2347,відокремлювати,https://media.spreadthesign.com/video/mp4/31/113218.mp4,0,videos/2538__відокремлювати.mp4
2348,подробиця,https://media.spreadthesign.com/video/mp4/31/113227.mp4,0,videos/2539__подробиця.mp4
2348,подробиця,https://media.spreadthesign.com/video/mp4/31/113228.mp4,1,videos/2540__подробиця.mp4
2350,малюнок,https://media.spreadthesign.com/video/mp4/31/113225.mp4,0,videos/2542__малюнок.mp4
2351,гравюра,https://media.spreadthesign.com/video/mp4/31/113219.mp4,0,videos/2543__гравюра.mp4
2352,динамічний,https://media.spreadthesign.com/video/mp4/31/113222.mp4,0,videos/2544__динамічний.mp4
2352,динамічний,https://media.spreadthesign.com/video/mp4/31/113223.mp4,1,videos/2545__динамічний.mp4
2353,мольберт,https://media.spreadthesign.com/video/mp4/31/113235.mp4,0,videos/2546__мольберт.mp4
2353,мольберт,https://media.spreadthesign.com/video/mp4/31/113236.mp4,1,videos/2547__мольберт.mp4
2353,мольберт,https://media.spreadthesign.com/video/mp4/31/113237.mp4,2,videos/2548__мольберт.mp4
2354,емульсія,https://media.spreadthesign.com/video/mp4/31/113234.mp4,0,videos/2549__емульсія.mp4
2355,гравірувати,https://media.spreadthesign.com/video/mp4/31/113233.mp4,0,videos/2550__гравірувати.mp4
2356,гравіювання,https://media.spreadthesign.com/video/mp4/31/328713.mp4,0,videos/2551__гравіювання.mp4
2357,випаровувати,https://media.spreadthesign.com/video/mp4/31/391553.mp4,0,videos/2552__випаровувати.mp4
2358,виставка,https://media.spreadthesign.com/video/mp4/31/398973.mp4,0,videos/2553__виставка.mp4
2358,виставка,https://media.spreadthesign.com/video/mp4/31/398974.mp4,1,videos/2554__виставка.mp4
2359,експресивний,https://media.spreadthesign.com/video/mp4/31/322177.mp4,0,videos/2555__експресивний.mp4
2360,байка,https://media.spreadthesign.com/video/mp4/31/390720.mp4,0,videos/2556__байка.mp4
2361,знаменитий,https://media.spreadthesign.com/video/mp4/31/113239.mp4,0,videos/2557__знаменитий.mp4
2362,наповнювати,https://media.spreadthesign.com/video/mp4/31/113240.mp4,0,videos/2558__наповнювати.mp4
2363,наповнювач,https://media.spreadthesign.com/video/mp4/31/113241.mp4,0,videos/2559__наповнювач.mp4
2363,наповнювач,https://media.spreadthesign.com/video/mp4/31/113242.mp4,1,videos/2560__наповнювач.mp4
2364,образотворче мистецтво,https://media.spreadthesign.com/video/mp4/31/113243.mp4,0,videos/2561__образотворче мистецтво.mp4
2364,образотворче мистецтво,https://media.spreadthesign.com/video/mp4/31/113244.mp4,1,videos/2562__образотворче мистецтво.mp4
2365,плоский пензель,https://media.spreadthesign.com/video/mp4/31/113245.mp4,0,videos/2563__плоский пензель.mp4
2366,передній план,https://media.spreadthesign.com/video/mp4/31/113248.mp4,0,videos/2564__передній план.mp4
2366,передній план,https://media.spreadthesign.com/video/mp4/31/113249.mp4,1,videos/2565__передній план.mp4
2367,форма,https://media.spreadthesign.com/video/mp4/31/113250.mp4,0,videos/2566__форма.mp4
2368,малюнок від руки,https://media.spreadthesign.com/video/mp4/31/113251.mp4,0,videos/2567__малюнок від руки.mp4
2369,фриз,https://media.spreadthesign.com/video/mp4/31/113247.mp4,0,videos/2568__фриз.mp4
2370,футуризм,https://media.spreadthesign.com/video/mp4/31/113246.mp4,0,videos/2569__футуризм.mp4
2371,галерея,https://media.spreadthesign.com/video/mp4/31/113252.mp4,0,videos/2570__галерея.mp4
2372,жанр,https://media.spreadthesign.com/video/mp4/31/113253.mp4,0,videos/2571__жанр.mp4
2373,глазурувати,https://media.spreadthesign.com/video/mp4/31/113254.mp4,0,videos/2572__глазурувати.mp4
2374,лиск,https://media.spreadthesign.com/video/mp4/31/113262.mp4,0,videos/2573__лиск.mp4
2375,готичний,https://media.spreadthesign.com/video/mp4/31/113256.mp4,0,videos/2574__готичний.mp4
2376,гуаш,https://media.spreadthesign.com/video/mp4/31/113261.mp4,0,videos/2575__гуаш.mp4
2377,графіті,https://media.spreadthesign.com/video/mp4/31/113257.mp4,0,videos/2576__графіті.mp4
2377,графіті,https://media.spreadthesign.com/video/mp4/31/113258.mp4,1,videos/2577__графіті.mp4
2378,графічний,https://media.spreadthesign.com/video/mp4/31/113259.mp4,0,videos/2578__графічний.mp4
2379,графічний дизайн,https://media.spreadthesign.com/video/mp4/31/113260.mp4,0,videos/2579__графічний дизайн.mp4
2380,гравюрний друк,https://media.spreadthesign.com/video/mp4/31/113255.mp4,0,videos/2580__гравюрний друк.mp4
2381,вручну розмальований,https://media.spreadthesign.com/video/mp4/31/113265.mp4,0,videos/2581__вручну розмальований.mp4
2382,папір ручної роботи,https://media.spreadthesign.com/video/mp4/31/113264.mp4,0,videos/2582__папір ручної роботи.mp4
2383,штрихувати,https://media.spreadthesign.com/video/mp4/31/113267.mp4,0,videos/2583__штрихувати.mp4
2384,штриховка,https://media.spreadthesign.com/video/mp4/31/113266.mp4,0,videos/2584__штриховка.mp4
2385,історичне мистецтво,https://media.spreadthesign.com/video/mp4/31/113268.mp4,0,videos/2585__історичне мистецтво.mp4
2386,горизонтальний,https://media.spreadthesign.com/video/mp4/31/113263.mp4,0,videos/2586__горизонтальний.mp4
2387,ідеалізація,https://media.spreadthesign.com/video/mp4/31/113270.mp4,0,videos/2587__ідеалізація.mp4
2388,ілюструвати,https://media.spreadthesign.com/video/mp4/31/113271.mp4,0,videos/2588__ілюструвати.mp4
2389,зображення,https://media.spreadthesign.com/video/mp4/31/113269.mp4,0,videos/2589__зображення.mp4
2390,уява,https://media.spreadthesign.com/video/mp4/31/113275.mp4,0,videos/2590__уява.mp4
2391,техніка імпасто: рельєфний живопис,https://media.spreadthesign.com/video/mp4/31/113274.mp4,0,videos/2591__техніка імпасто_ рельєфний живопис.mp4
2392,імпровізація,https://media.spreadthesign.com/video/mp4/31/113273.mp4,0,videos/2592__імпровізація.mp4
2394,промисловий дизайн,https://media.spreadthesign.com/video/mp4/31/113277.mp4,0,videos/2594__промисловий дизайн.mp4
2395,натхнення,https://media.spreadthesign.com/video/mp4/31/113279.mp4,0,videos/2595__натхнення.mp4
2396,інтенсивний,https://media.spreadthesign.com/video/mp4/31/113280.mp4,0,videos/2596__інтенсивний.mp4
2397,інтер'єр,https://media.spreadthesign.com/video/mp4/31/113281.mp4,0,videos/2597__інтер_єр.mp4
2398,тлумачення,https://media.spreadthesign.com/video/mp4/31/113276.mp4,0,videos/2598__тлумачення.mp4
2399,перетин,https://media.spreadthesign.com/video/mp4/31/113278.mp4,0,videos/2599__перетин.mp4
2400,жонглер,https://media.spreadthesign.com/video/mp4/31/113282.mp4,0,videos/2600__жонглер.mp4
2400,жонглер,https://media.spreadthesign.com/video/mp4/31/113283.mp4,1,videos/2601__жонглер.mp4
2401,лак,https://media.spreadthesign.com/video/mp4/31/113284.mp4,0,videos/2602__лак.mp4
2402,краєвид,https://media.spreadthesign.com/video/mp4/31/113285.mp4,0,videos/2603__краєвид.mp4
2403,компонування,https://media.spreadthesign.com/video/mp4/31/113286.mp4,0,videos/2604__компонування.mp4
2404,високий друк,https://media.spreadthesign.com/video/mp4/31/398967.mp4,0,videos/2605__високий друк.mp4
2405,освітлення,https://media.spreadthesign.com/video/mp4/31/115507.mp4,0,videos/2606__освітлення.mp4
2406,велика літера,https://media.spreadthesign.com/video/mp4/31/391145.mp4,0,videos/2607__велика літера.mp4
2407,середньовіччя,https://media.spreadthesign.com/video/mp4/31/115512.mp4,0,videos/2608__середньовіччя.mp4
2407,середньовіччя,https://media.spreadthesign.com/video/mp4/31/115513.mp4,1,videos/2609__середньовіччя.mp4
2408,мініатюра,https://media.spreadthesign.com/video/mp4/31/115510.mp4,0,videos/2610__мініатюра.mp4
2408,мініатюра,https://media.spreadthesign.com/video/mp4/31/115511.mp4,1,videos/2611__мініатюра.mp4
2409,мізерний,https://media.spreadthesign.com/video/mp4/31/115509.mp4,0,videos/2612__мізерний.mp4
2410,модель,https://media.spreadthesign.com/video/mp4/31/115514.mp4,0,videos/2613__модель.mp4
2411,сучасний,https://media.spreadthesign.com/video/mp4/31/115515.mp4,0,videos/2614__сучасний.mp4
2412,сучасна епоха,https://media.spreadthesign.com/video/mp4/31/115516.mp4,0,videos/2615__сучасна епоха.mp4
2413,сучасне мистецтво,https://media.spreadthesign.com/video/mp4/31/115517.mp4,0,videos/2616__сучасне мистецтво.mp4
2414,монографія,https://media.spreadthesign.com/video/mp4/31/115518.mp4,0,videos/2617__монографія.mp4
2415,монотип,https://media.spreadthesign.com/video/mp4/31/115519.mp4,0,videos/2618__монотип.mp4
2416,натуралізм,https://media.spreadthesign.com/video/mp4/31/115520.mp4,0,videos/2619__натуралізм.mp4
2417,об'єкт,https://media.spreadthesign.com/video/mp4/31/115521.mp4,0,videos/2620__об_єкт.mp4
2418,олія на полотні,https://media.spreadthesign.com/video/mp4/31/115522.mp4,0,videos/2621__олія на полотні.mp4
2419,олійна фарба,https://media.spreadthesign.com/video/mp4/31/115523.mp4,0,videos/2622__олійна фарба.mp4
2420,оптична ілюзія,https://media.spreadthesign.com/video/mp4/31/115525.mp4,0,videos/2623__оптична ілюзія.mp4
2421,орнамент,https://media.spreadthesign.com/video/mp4/31/115526.mp4,0,videos/2624__орнамент.mp4
2422,контур,https://media.spreadthesign.com/video/mp4/31/115524.mp4,0,videos/2625__контур.mp4
2423,фарба,https://media.spreadthesign.com/video/mp4/31/115535.mp4,0,videos/2626__фарба.mp4
2425,пензель,https://media.spreadthesign.com/video/mp4/31/115527.mp4,0,videos/2628__пензель.mp4
2426,картина,https://media.spreadthesign.com/video/mp4/31/115531.mp4,0,videos/2629__картина.mp4
2427,блідий,https://media.spreadthesign.com/video/mp4/31/115528.mp4,0,videos/2630__блідий.mp4
2428,палітра,https://media.spreadthesign.com/video/mp4/31/115534.mp4,0,videos/2631__палітра.mp4
2429,шаблон,https://media.spreadthesign.com/video/mp4/31/115536.mp4,0,videos/2632__шаблон.mp4
2430,вистава,https://media.spreadthesign.com/video/mp4/31/674479.mp4,0,videos/2633__вистава.mp4
2431,перспектива,https://media.spreadthesign.com/video/mp4/31/115540.mp4,0,videos/2634__перспектива.mp4
2432,фотомонтаж,https://media.spreadthesign.com/video/mp4/31/115546.mp4,0,videos/2635__фотомонтаж.mp4
2432,фотомонтаж,https://media.spreadthesign.com/video/mp4/31/115547.mp4,1,videos/2636__фотомонтаж.mp4
2433,піктограма,https://media.spreadthesign.com/video/mp4/31/115545.mp4,0,videos/2637__піктограма.mp4
2435,шматок,https://media.spreadthesign.com/video/mp4/31/115539.mp4,0,videos/2639__шматок.mp4
2436,пігмент,https://media.spreadthesign.com/video/mp4/31/115544.mp4,0,videos/2640__пігмент.mp4
2437,поп-арт,https://media.spreadthesign.com/video/mp4/31/115541.mp4,0,videos/2641__поп-арт.mp4
2438,пористий,https://media.spreadthesign.com/video/mp4/31/115542.mp4,0,videos/2642__пористий.mp4
2439,портрет,https://media.spreadthesign.com/video/mp4/31/115543.mp4,0,videos/2643__портрет.mp4
2440,кераміка,https://media.spreadthesign.com/video/mp4/31/115532.mp4,0,videos/2644__кераміка.mp4
2441,ескіз,https://media.spreadthesign.com/video/mp4/31/115530.mp4,0,videos/2645__ескіз.mp4
2442,основний колір,https://media.spreadthesign.com/video/mp4/31/115533.mp4,0,videos/2646__основний колір.mp4
2443,грунтувати,https://media.spreadthesign.com/video/mp4/31/115548.mp4,0,videos/2647__грунтувати.mp4
2444,прогресія,https://media.spreadthesign.com/video/mp4/31/332043.mp4,0,videos/2648__прогресія.mp4
2445,проекція,https://media.spreadthesign.com/video/mp4/31/332045.mp4,0,videos/2649__проекція.mp4
2446,частка,https://media.spreadthesign.com/video/mp4/31/332301.mp4,0,videos/2650__частка.mp4
2447,реалізм,https://media.spreadthesign.com/video/mp4/31/329928.mp4,0,videos/2651__реалізм.mp4
2448,сангіна,https://media.spreadthesign.com/video/mp4/31/115549.mp4,0,videos/2652__сангіна.mp4
2449,дзеркальне відображення,https://media.spreadthesign.com/video/mp4/31/115550.mp4,0,videos/2653__дзеркальне відображення.mp4
2449,дзеркальне відображення,https://media.spreadthesign.com/video/mp4/31/115551.mp4,1,videos/2654__дзеркальне відображення.mp4
2450,регрес,https://media.spreadthesign.com/video/mp4/31/332063.mp4,0,videos/2655__регрес.mp4
2451,рельєф,https://media.spreadthesign.com/video/mp4/31/115552.mp4,0,videos/2656__рельєф.mp4
2452,Ренесанс,https://media.spreadthesign.com/video/mp4/31/115553.mp4,0,videos/2657__Ренесанс.mp4
2452,Ренесанс,https://media.spreadthesign.com/video/mp4/31/115554.mp4,1,videos/2658__Ренесанс.mp4
2453,відновити,https://media.spreadthesign.com/video/mp4/31/328267.mp4,0,videos/2659__відновити.mp4
2455,представлення,https://media.spreadthesign.com/video/mp4/31/115555.mp4,0,videos/2661__представлення.mp4
2456,ритм,https://media.spreadthesign.com/video/mp4/31/115556.mp4,0,videos/2662__ритм.mp4
2457,рококо,https://media.spreadthesign.com/video/mp4/31/115557.mp4,0,videos/2663__рококо.mp4
2458,котити,https://media.spreadthesign.com/video/mp4/31/115652.mp4,0,videos/2664__котити.mp4
2459,романтизм,https://media.spreadthesign.com/video/mp4/31/115654.mp4,0,videos/2665__романтизм.mp4
2461,іржа,https://media.spreadthesign.com/video/mp4/31/115653.mp4,0,videos/2667__іржа.mp4
2462,масштаб,https://media.spreadthesign.com/video/mp4/31/115660.mp4,0,videos/2668__масштаб.mp4
2462,масштаб,https://media.spreadthesign.com/video/mp4/31/115661.mp4,1,videos/2669__масштаб.mp4
2463,декорації,https://media.spreadthesign.com/video/mp4/31/328740.mp4,0,videos/2670__декорації.mp4
2464,нерозбірливий почерк,https://media.spreadthesign.com/video/mp4/31/115662.mp4,0,videos/2671__нерозбірливий почерк.mp4
2465,скульптор,https://media.spreadthesign.com/video/mp4/31/115671.mp4,0,videos/2672__скульптор.mp4
2466,скульптура,https://media.spreadthesign.com/video/mp4/31/115670.mp4,0,videos/2673__скульптура.mp4
2467,герметизувати,https://media.spreadthesign.com/video/mp4/31/115657.mp4,0,videos/2674__герметизувати.mp4
2468,вторинний колір,https://media.spreadthesign.com/video/mp4/31/115655.mp4,0,videos/2675__вторинний колір.mp4
2469,послідовність,https://media.spreadthesign.com/video/mp4/31/115663.mp4,0,videos/2676__послідовність.mp4
2471,форма,https://media.spreadthesign.com/video/mp4/31/115676.mp4,0,videos/2678__форма.mp4
2472,знак,https://media.spreadthesign.com/video/mp4/31/115659.mp4,0,videos/2679__знак.mp4
2473,силует,https://media.spreadthesign.com/video/mp4/31/115674.mp4,0,videos/2680__силует.mp4
2474,співати,https://media.spreadthesign.com/video/mp4/31/115669.mp4,0,videos/2681__співати.mp4
2475,ескіз,https://media.spreadthesign.com/video/mp4/31/115656.mp4,0,videos/2682__ескіз.mp4
2476,зарисовувати,https://media.spreadthesign.com/video/mp4/31/115658.mp4,0,videos/2683__зарисовувати.mp4
2477,розчинник,https://media.spreadthesign.com/video/mp4/31/115664.mp4,0,videos/2684__розчинник.mp4
2479,стенд,https://media.spreadthesign.com/video/mp4/31/115667.mp4,0,videos/2686__стенд.mp4
2480,статичний,https://media.spreadthesign.com/video/mp4/31/115668.mp4,0,videos/2687__статичний.mp4
2481,шпиль,https://media.spreadthesign.com/video/mp4/31/115675.mp4,0,videos/2688__шпиль.mp4
2482,трафаретний спосіб нанесення зображення,https://media.spreadthesign.com/video/mp4/31/115677.mp4,0,videos/2689__трафаретний спосіб нанесення зображення.mp4
2483,стилістичний елемент,https://media.spreadthesign.com/video/mp4/31/115666.mp4,0,videos/2690__стилістичний елемент.mp4
2484,суб'єкт,https://media.spreadthesign.com/video/mp4/31/115678.mp4,0,videos/2691__суб_єкт.mp4
2485,сюрреалізм,https://media.spreadthesign.com/video/mp4/31/115665.mp4,0,videos/2692__сюрреалізм.mp4
2486,символ,https://media.spreadthesign.com/video/mp4/31/115673.mp4,0,videos/2693__символ.mp4
2487,симетрія,https://media.spreadthesign.com/video/mp4/31/115672.mp4,0,videos/2694__симетрія.mp4
2488,талант,https://media.spreadthesign.com/video/mp4/31/115683.mp4,0,videos/2695__талант.mp4
2489,техніка виконання,https://media.spreadthesign.com/video/mp4/31/115685.mp4,0,videos/2696__техніка виконання.mp4
2491,текстура,https://media.spreadthesign.com/video/mp4/31/115684.mp4,0,videos/2698__текстура.mp4
2492,розбавляти,https://media.spreadthesign.com/video/mp4/31/115682.mp4,0,videos/2699__розбавляти.mp4
2493,тривимірний,https://media.spreadthesign.com/video/mp4/31/115688.mp4,0,videos/2700__тривимірний.mp4
2494,заголовок,https://media.spreadthesign.com/video/mp4/31/115680.mp4,0,videos/2701__заголовок.mp4
2495,візерунок,https://media.spreadthesign.com/video/mp4/31/115679.mp4,0,videos/2702__візерунок.mp4
2496,швидкоплинність,https://media.spreadthesign.com/video/mp4/31/331040.mp4,0,videos/2703__швидкоплинність.mp4
2496,швидкоплинність,https://media.spreadthesign.com/video/mp4/31/331041.mp4,1,videos/2704__швидкоплинність.mp4
2497,прозорий,https://media.spreadthesign.com/video/mp4/31/115681.mp4,0,videos/2705__прозорий.mp4
2498,типографія,https://media.spreadthesign.com/video/mp4/31/115686.mp4,0,videos/2706__типографія.mp4
2499,безбарвний,https://media.spreadthesign.com/video/mp4/31/390917.mp4,0,videos/2707__безбарвний.mp4
2500,невиразний,https://media.spreadthesign.com/video/mp4/31/115695.mp4,0,videos/2708__невиразний.mp4
2501,лінія сходу,https://media.spreadthesign.com/video/mp4/31/115694.mp4,0,videos/2709__лінія сходу.mp4
2502,точка зникнення,https://media.spreadthesign.com/video/mp4/31/328352.mp4,0,videos/2710__точка зникнення.mp4
2503,лак,https://media.spreadthesign.com/video/mp4/31/115693.mp4,0,videos/2711__лак.mp4
2504,в'язкість,https://media.spreadthesign.com/video/mp4/31/115690.mp4,0,videos/2712__в_язкість.mp4
2505,зорове сприйняття,https://media.spreadthesign.com/video/mp4/31/115692.mp4,0,videos/2713__зорове сприйняття.mp4
2506,візуалізація,https://media.spreadthesign.com/video/mp4/31/115691.mp4,0,videos/2714__візуалізація.mp4
2507,шпалери,https://media.spreadthesign.com/video/mp4/31/115698.mp4,0,videos/2715__шпалери.mp4
2508,акварель,https://media.spreadthesign.com/video/mp4/31/386633.mp4,0,videos/2716__акварель.mp4
2509,"кадр, знятий з нижньої точки",https://media.spreadthesign.com/video/mp4/31/115697.mp4,0,"videos/2717__кадр, знятий з нижньої точки.mp4"
2510,АБС,https://media.spreadthesign.com/video/mp4/31/386668.mp4,0,videos/2718__АБС.mp4
2511,акселератор,https://media.spreadthesign.com/video/mp4/31/326732.mp4,0,videos/2719__акселератор.mp4
2512,аварія,https://media.spreadthesign.com/video/mp4/31/329012.mp4,0,videos/2720__аварія.mp4
